Total,offer
50.0,0.48
50.0,0.1
50.0,0.4
50.0,0.4
50.0,0.3
50.0,0.36
50.0,0.4
50.0,0.5
50.0,0.38
50.0,0.36
50.0,0.46
50.0,0.3
100.0,0.4
100.0,0.49
100.0,0.49
100.0,0.36
100.0,0.25
100.0,0.01
100.0,0.5
100.0,0.1
100.0,0.55
100.0,0.5
100.0,0.31
100.0,0.5
100.0,0.4
100.0,0.01
100.0,0.5
100.0,0.25
100.0,0.15
100.0,0.19
100.0,0.35
100.0,0.25
100.0,0.5
100.0,0.5
100.0,0.31
100.0,0.25
100.0,0.42
100.0,0.25
100.0,0.45
100.0,0.05
100.0,0.1
100.0,0.5
100.0,0.4
100.0,0.5
100.0,0.44
100.0,0.01
100.0,0.42
100.0,0.25
100.0,0.2
100.0,0.47
100.0,0.45
100.0,0.0
100.0,0.49
100.0,0.47
100.0,0.38
100.0,0.45
100.0,0.36
100.0,0.45
100.0,0.5
100.0,0.5
100.0,0.35
100.0,0.41
100.0,0.3
100.0,0.45
100.0,0.42
100.0,0.43
100.0,0.38
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.12
100.0,0.12
100.0,0.12
100.0,0.12
100.0,0.12
100.0,0.12
100.0,0.12
100.0,0.12
100.0,0.12
100.0,0.12
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.15
100.0,0.15
100.0,0.15
100.0,0.15
100.0,0.15
100.0,0.15
100.0,0.15
100.0,0.15
100.0,0.15
100.0,0.15
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.32
100.0,0.32
100.0,0.32
100.0,0.32
100.0,0.32
100.0,0.32
100.0,0.32
100.0,0.32
100.0,0.32
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.31
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.05
100.0,0.05
100.0,0.05
100.0,0.05
100.0,0.05
100.0,0.05
100.0,0.05
100.0,0.05
100.0,0.05
100.0,0.05
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.03
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.1
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.5
100.0,0.15
100.0,0.5
100.0,0.4
100.0,0.49
100.0,0.35
100.0,0.41
100.0,0.35
10.0,0.5
10.0,0.5
10.0,0.5
10.0,0.5
10.0,0.5
10.0,0.2
10.0,0.3
10.0,1.0
10.0,0.3
10.0,0.0
10.0,0.5
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.36
100.0,0.36
100.0,0.36
100.0,0.36
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.28
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.29
100.0,0.29
100.0,0.29
100.0,0.29
100.0,0.29
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.04
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.36
100.0,0.36
100.0,0.36
100.0,0.36
100.0,0.36
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.29
100.0,0.29
100.0,0.29
100.0,0.29
100.0,0.29
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.18
100.0,0.18
100.0,0.18
100.0,0.18
100.0,0.18
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.24
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.6
100.0,0.6
100.0,0.6
100.0,0.6
100.0,0.6
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.34
100.0,0.34
100.0,0.34
100.0,0.34
100.0,0.34
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.27
100.0,0.99
100.0,0.99
100.0,0.99
100.0,0.99
100.0,0.99
100.0,0.54
100.0,0.54
100.0,0.54
100.0,0.54
100.0,0.54
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.36
100.0,0.36
100.0,0.36
100.0,0.36
100.0,0.36
100.0,0.62
100.0,0.62
100.0,0.62
100.0,0.62
100.0,0.62
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.72
100.0,0.72
100.0,0.72
100.0,0.72
100.0,0.72
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.11
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.23
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.46
100.0,0.34
100.0,0.34
100.0,0.34
100.0,0.34
100.0,0.34
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.35
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.33
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.39
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.3
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.38
100.0,0.66
100.0,0.66
100.0,0.66
100.0,0.66
100.0,0.66
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.4
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.45
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.49
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.2
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.02
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.01
100.0,0.64
100.0,0.64
100.0,0.64
100.0,0.64
100.0,0.64
100.0,0.69
100.0,0.69
100.0,0.69
100.0,0.69
100.0,0.69
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.43
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.42
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.25
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.19
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.26
100.0,0.53
100.0,0.53
100.0,0.53
100.0,0.53
100.0,0.53
100.0,0.57
100.0,0.57
100.0,0.57
100.0,0.57
100.0,0.57
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.44
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.48
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.5
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.41
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.37
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.47
100.0,0.46
